,Initial RAR 0.3,Initial RAR 0.4,Initial RAR 0.5,Initial RAR 0.6,Initial RAR 0.7
298,-338.3388407151256,122.88571061634994,126.21210093728178,125.99108526765286,73.67813282656462
299,-31.59778554238045,218.3158675804586,146.41623704954606,135.11901434674826,-18.375653410933545
300,-139.07087601712834,181.2557164071211,-124.16579611086176,184.86899090639315,-58.07141028304679
301,-222.9086201996082,162.7956055170178,-296.4032603472413,-205.15314463223478,102.53627940322107
302,22.200121425480287,-26.87352276814542,103.4119977699663,158.13128984641736,102.42092100048079
303,-137.9384277535587,159.20878160642928,-64.71537841769683,172.40086475034946,47.2375136470868
304,-149.3557680726702,164.1667025646464,-2.6482668449469218,117.2803095258843,-49.180514882790035
305,-248.56309870441967,-42.181333861218874,143.2195124209775,168.06134586617634,-22.717516100364428
306,-157.28111856237433,255.10983404786765,-79.8951372912427,-216.15411101027013,24.917504433595955
307,-194.64935868931377,179.83664599449105,179.6807907061615,-19.66547843063139,-19.94203180949719
308,-92.39053010315871,78.75962657143465,-111.70127535558129,151.58439959403438,-33.310732510688396
309,-112.10453482893888,191.0100576051715,118.8581963380339,167.1904375554287,24.797285848789095
310,-115.18015894712256,207.53654784420027,-126.69682035412188,-102.93720750971703,19.239103638314162
311,-332.90171606271474,-32.08719618793687,-61.36229407210918,102.69741076591104,-8.378697684209985
312,-379.2927132574835,-487.95829828257905,-1.5376655060102937,111.99697378712547,-76.0423377471626
313,122.48928976263392,196.14803434580256,129.8577453339986,-152.38139094095547,-6.971765993844841
314,-134.37933893332254,170.5716304631652,-292.57404480836374,169.84771950736547,23.63288867944227
315,-177.4222701212185,187.34486164590857,170.54002421560966,-197.76239939859647,-19.536449452625515
316,-195.70454446512701,185.2667625003988,-228.30470812041216,14.200341276403245,92.46144228886439
317,-91.4785292515919,193.0986380965903,-75.2680855556641,141.27489848166613,-0.4897360390172813
318,-245.18679485524711,-22.330762738611185,-275.67198597490165,170.98858350983792,-14.330982043503749
319,-19.077192990064773,208.2846973927314,-194.1511445454699,61.028627131801635,-110.7012031495675
320,-253.32031793075706,223.7329353552327,-236.57764665906024,-33.40993018283988,144.83665457377708
321,-103.57080514384424,166.1797445874884,-45.057118681862605,-63.59707731817835,-20.10756293172964
322,-227.41336876481665,142.04044805323917,-119.8733294920954,134.86206062461616,-321.68553808588183
323,-290.1058504684653,-87.36118095076682,-147.01818550534063,108.76750744699817,-9.387286335119551
324,-413.5051273634197,183.1607138927484,-54.21167454857791,39.20161481008853,-15.986488224908033
325,-305.0511912329755,236.8086476225652,-414.12105757060965,177.33475027551665,-6.527108523461752
326,-262.9733195870533,41.700985061148174,148.1901235388932,180.62545948801042,104.37941848037546
327,-285.24083126555286,-66.30000491552076,-33.423108258249556,129.3647402411755,-302.36186522680975
328,-211.11263838215558,186.3682609985207,127.492643540877,161.3834612448999,-226.39774328252
329,-180.69712640929862,149.47322772954956,-232.43994699919722,170.00492580792792,29.63092312874822
330,-167.05621466403895,-3.1512707047275406,87.27510584271555,160.46279416585674,-12.161342569469475
331,-132.1101117194805,-202.55786961522546,-11.156941122013961,-106.81918719238561,-10.030018756984862
332,-505.9506648954516,-340.77099866989045,-48.91578953336867,-90.56642833538133,87.83778508883725
333,-337.1507801389615,-2.042938881825404,-83.77307525837475,143.56638376694332,-161.67524320581134
334,128.16775975600035,-68.44338559822985,183.2198830422063,108.59025382224746,-28.848891530032066
335,-290.8524646959062,221.034252278122,108.88035735791566,29.534565527586572,6.274383129489443
336,-335.6471667414918,-57.21614926833753,-63.05592018113986,147.5298439932319,-6.783006044606543
337,-147.22853824313975,-2.355867025298238,122.38755649709321,144.48392991210557,-23.93533757296742
338,-366.19598300527076,164.54698622848323,-22.316022522697864,154.83816587094833,-45.848089452588376
339,-230.66567496895243,-60.30447114784229,169.50361760044615,7.322324238876593,-48.60735474921462
340,-140.61186585571633,164.8570619461764,65.6202858474266,143.79669072016804,-23.98220741563193
341,-350.73371169894574,159.73370431304204,-24.41286870388086,158.03724562726512,4.999961440145208
342,-136.49573918703737,233.90314246623552,228.7933903761714,131.77667484476805,-2.970718993998804
343,108.64300744780827,231.14523412526907,71.84822730850001,-80.5683012219647,-22.973659106448537
344,-287.7450875776159,-233.4922756138515,-109.9579573760922,143.24194479155457,-0.44470975852973593
345,-312.847126584501,208.29888018682635,-118.43387307163938,164.34528451793526,189.21525554674258
346,-223.46330884828586,185.6013410292522,129.39563857014352,136.26688802676847,-11.256665574506783
347,-146.0834349895059,128.34378777632008,-69.86716319521358,202.37656470366034,40.71628015823981
348,-247.04008861386973,-54.72883859246852,181.40993516063133,9.601924312939051,-25.71589730290712
349,-60.373745581594804,224.39912448287686,69.98648018642606,159.65299870329204,43.72967051955476
350,-324.6772177499355,225.22449630649965,128.80964552897018,188.39872311127786,-38.331454629026
351,99.36124618727875,201.90072403223252,-124.62279282345835,140.06230491403426,-21.763216834319444
352,-310.70709018046665,-190.55832267880402,134.51670522154308,238.80524562775696,17.424436381029842
353,-361.68863785642327,197.00105648881868,155.51148308681525,186.6248945136074,25.830504712865356
354,-216.4237926601382,-34.98382649801712,-29.32025581438205,197.5554360164808,-98.30320090544114
355,-224.9982440023134,34.259326816985066,160.09833272017005,183.61196327479044,-5.512338266773991
356,97.1759456480415,138.39240989398988,130.69628925110084,153.43358132529482,-126.76721638127381
357,19.366882164322007,135.37744324598603,-43.7561302757682,168.41229603306465,-17.232643328468228
358,-130.1485268672713,25.298020019505504,181.71792968228954,213.91864270284253,-38.7985812052715
359,-58.39710467912052,18.7533075233424,160.60085482104952,144.19627174763946,7.580771738421312
360,-191.189257367795,161.7175077904327,-164.65333861456043,74.42844679236266,36.23392648983697
361,-324.19372581762696,179.31963147549655,42.610977565582104,141.11778157167998,2.2769859084002104
362,-100.46814323865706,208.94560274776768,-76.41569477339183,222.47923183335413,-14.582186135915887
363,-31.601189186406444,17.723536996851962,206.8936149710426,160.81935473682444,21.283850131046222
364,-232.3760588165546,249.53621724278884,26.224654019305184,181.8922089181513,3.168540167249013
365,154.10599865833254,207.5460711370124,121.97340134864872,212.38825379283873,-5.891921750751269
366,-121.70428116178326,191.24389852964046,-36.64184266007708,141.87376326052893,12.850711159168632
367,-120.55607609067688,189.86178430687784,107.42204975943544,195.39699778201256,39.49065748043735
368,-257.55745655341906,149.11344659685693,-199.85254499115672,153.25159168804603,55.19062069152054
369,-325.8143107457479,229.4841513353718,56.19549279056043,201.05165651464483,16.675093650004083
370,-117.01533305956359,157.69592232239657,194.93260391262174,231.13015339322993,31.43660186072432
371,-71.39965742067004,229.95354541019077,18.519039807263013,161.96194270080028,129.2306385796567
372,-71.97716501877747,196.75678390636332,126.24069436045075,199.2297216390623,-1.76725867259578
373,-105.28101128157024,205.8518905056036,140.63755629133556,165.07409291065426,40.887863153389404
374,-290.0664180830607,218.34358402999942,132.98846197746872,192.7681403502641,-16.51554726705502
375,47.499567541256575,209.9507518954759,178.42664661059118,164.4000496328281,-147.9240424365472
376,-83.71362661902386,169.44533265994988,162.01880395885695,164.21240410195688,21.713901321559323
377,-320.31905176961527,210.48088237130509,164.77279896715902,129.36755414505882,15.482024509184866
378,-203.12147561895654,181.46417006635778,203.5536660037081,210.70093393526832,-250.80151854314605
379,157.1841737867057,-0.13740908841100463,172.5655202978666,178.74210108715454,14.849997918620868
380,-42.092608615383924,-159.63695109174824,211.14951308313744,152.51830149762665,19.588616626114316
381,-450.131707105715,180.2412628700402,181.31180527743686,196.1824521991182,-8.229355069429175
382,97.6656879732653,223.02930245538897,173.62577733632207,230.96404431504493,37.10245274108151
383,-247.44425698132002,223.32753416478334,173.8738363022268,146.39421868674273,-135.23608248813068
384,-34.077009920652756,193.6415214352624,-12.390199306000824,217.29610262986944,41.071732060892764
385,-192.5770644577447,190.12277680758376,176.87297837009888,164.71292976368068,15.78902446293762
386,-110.16284405137138,196.34896425298643,181.75774298742422,195.5404467394597,32.778691774020075
387,-66.09823606331788,80.18801973480447,43.57959566775043,228.6810795410754,17.06928283969498
388,-130.44239403311755,206.1052641987171,141.89171927921,198.57859625754216,18.601340416359058
389,-270.9680008554318,116.37267108852704,138.98569894103943,194.48125230287778,34.33132184687195
390,-30.245672346030588,107.93844325182441,132.33985340842023,190.2541123601089,40.32161915075688
391,-202.8832652650909,66.78222060903585,25.60452661915641,215.791848880343,102.53473109336136
392,-242.42338189315782,155.29910504817394,182.163437970539,201.04069474006366,123.63534922973031
393,-52.33049267466649,194.38867972756327,173.8872218827113,152.21192286889016,-7.840854838121184
394,-259.34709325202994,248.361690011868,95.17365122396876,135.4846721337962,8.556897909882371
395,-52.91850525606763,-55.05995433482241,112.15824555531283,219.51460104168012,-217.87514790311843
396,-62.35834250671257,220.65252985907534,140.85199010469907,179.08745080415565,-255.5712415778106
397,-93.25475293082546,135.64884876645473,48.9663963219932,212.24598525369692,134.9657855092077
398,173.31085607888656,190.27182819567378,145.11030903652755,177.5433210077569,-108.8654794717729
399,152.85505812211258,138.64839183944468,-88.17171786159805,-284.780728545973,37.94832267810479
400,-74.73851717322088,162.48776831346692,162.4281452885757,109.84998126651627,23.272884387590388
401,-70.45701720080297,195.0292436065416,-193.84415819983795,158.68643356230672,134.93629442013255
402,-44.67854169128144,191.20114319790503,136.41998567884258,15.914490272645057,-334.23528084199006
403,26.564757271538582,158.14841054325308,36.988291912867055,207.9699323578609,52.50049238834776
404,72.97851413975582,143.84778562580573,38.3653609149862,176.94050166588087,128.29439229305763
405,-2.0068080391828715,142.8792840891281,207.92113694521953,182.8479487142268,89.34752019878904
406,154.28900192896447,230.39513475985797,169.22523728547355,103.24076079390068,8.213658861526751
407,145.19039134456963,211.48530707472614,165.45432802065727,165.09137386570802,-97.74477303794363
408,-5.023873851161326,201.0300377309082,170.89731234668088,36.07991353056377,173.0772027413145
409,-129.24298578087487,195.61164863109371,180.08652023896383,128.9947193615352,-215.92271990477866
410,135.23012168968762,232.4044426880883,-101.0699574935067,147.91459351058944,19.00856971036233
411,10.01334654230814,197.411126064482,163.59736614019187,157.4418232279043,126.99778394607728
412,-316.3470230515812,157.73625543997457,204.45131084336887,-188.3814073503376,24.13059751602821
413,-242.7979464408188,210.94177413943729,-92.65190540105051,187.17942435168942,-418.04698524698676
414,-211.069013790984,195.85705234980253,-57.57037362449917,202.99075862881278,-101.78254820316056
415,46.93489945281682,236.91734603073917,161.82195316745245,155.4067220117726,0.48558700569752555
416,-115.44515669458401,186.93438203517866,176.88466133190332,167.14556126190732,137.37299437649165
417,113.62419570018835,151.65690550326477,175.23113554063727,172.59653336976822,-28.629693392600345
418,-4.881706662807376,202.3219155239026,126.08421661487434,156.24702598749369,-363.144051539769
419,118.93330279353412,207.49897498795687,161.91714776903933,183.5612123759628,78.4005997164721
420,-216.45423933658546,207.40014059222318,13.595273734241552,123.77487761735023,-251.32586210226552
421,108.16817591274993,-107.61895177046269,142.23867982004384,152.15980463881567,-44.96550041787194
422,-304.3023333423174,196.67562524976785,201.32919410737415,128.73019743416094,131.97366012885777
423,-51.59541807886392,-84.85653403363895,1.302692895015781,147.1006331421147,210.64516425189413
424,-210.8575040972658,235.36908981293018,216.72962571729823,-80.53785415551857,125.39726598237723
425,-46.22843958566124,150.3012479500607,164.0521650692159,183.868746791678,157.04546347889536
426,-287.40674187656623,286.08591779232086,-185.14560869904395,182.04847509170114,-257.19137033140805
427,152.24897012482361,173.37989908173023,138.58160193712072,-60.99336787184443,141.89126460551554
428,126.53778594174129,229.283802491702,169.41846160577234,153.28421707148078,141.84207773628847
429,131.67821549778827,207.45121890985956,145.45632932146265,-59.53506955423664,220.50621901771558
430,-103.96627217048598,235.8687878679089,115.07930467665412,185.41782608715536,140.67323845383163
431,-104.60982931866317,268.2864152751376,123.13378849066689,153.12199304746653,185.0724169869643
432,-141.07905148920406,273.1693749515264,54.53867920362234,124.7869776820076,163.30262498183515
433,137.99495177137965,219.8765465278915,128.06288453463662,33.981217204378964,160.97424617216979
434,-87.97504126045399,243.18077592228119,156.10988242715445,183.22648952307185,129.5394830610191
435,157.09598876091067,-5.027774491703028,159.2824386527663,176.3181401375619,165.49854682905317
436,70.0771443415313,169.65453611844714,184.8079420066091,167.52502382048124,165.86169327653374
437,49.43356253907431,58.544162455894366,142.40900934089842,162.79035213202198,154.14437591870342
438,168.3124583304006,200.9255574658458,215.86095217889675,45.814731795515605,164.88381169605395
439,117.3765517887733,196.88845038358795,186.9820458213058,136.44225177038584,148.66846626250413
440,-31.88668652727111,186.0020029172236,216.7574550080307,210.14113612956743,42.089483323205656
441,138.956962708559,150.67727146915223,160.62983784916807,179.7061919655717,121.14266569201948
442,152.3282448709554,204.3134931504586,191.45516330085206,201.89454242649379,139.8586145245025
443,107.26152960121492,247.35717353597335,180.9136786333627,-33.284681317107655,162.1546705606031
444,-139.61286101079563,191.0173534105559,149.17579648713783,150.87113053191885,137.01748266625034
445,140.1072887531766,172.91520354244182,157.2544540211947,195.11967925259916,204.25716396226676
446,-313.6628936728033,62.846027617755254,158.58032061630783,147.62281591424144,139.58197842140615
447,-47.73707270398417,198.38739781574753,189.401929128255,-59.13338075550232,144.22469174187015
448,117.18990001705471,14.865426094592038,121.77040465852811,-70.84904151724754,78.34614743374439
449,-48.525658350564335,220.7650652576941,204.64645278477713,43.24557796079414,204.9947553546743
450,-97.50752180507523,218.0669952680356,196.77837610787782,210.60079387630782,151.0231070626146
451,-261.71141437741755,41.13774776120551,207.16972783689522,152.23707483582857,141.1408584431181
452,146.2038446499352,198.6335155871787,211.51674761416473,222.87904749809002,196.7683756020802
453,131.80275751548044,153.45870124497787,197.14805349689095,139.9800063098403,88.32761471834087
454,-121.83597493384323,242.54879485593443,179.99214765202737,145.72366103745034,205.75411889349223
455,-308.579846190942,161.13885740941933,195.19759408784466,-15.104777536938442,105.73757078898893
456,53.178150041473586,185.89863005290908,211.37017894260657,-185.88786295246643,-120.63678345192513
457,-80.19210113337535,239.55588594363576,211.93164414343332,-13.440893382964092,9.517542595493191
458,101.56807626760333,224.11669428234734,214.74069963343584,-97.14893836348554,175.43351953227983
459,87.15379645290987,260.9896193858915,181.01419532187788,-612.8739172488589,130.54267652930767
460,-26.019278797005867,-15.784099203654563,169.65003311199325,125.61570051061938,-56.06668317917902
461,53.942761958064565,249.78367709138954,228.78555383549622,-537.2665368538962,84.1054777687941
462,-295.2273291389467,223.465161948715,185.25175326341127,-69.23402556005904,258.95899962624304
463,-286.70372751983086,206.05205430770812,242.95959658263675,151.15218350025887,117.86165538854146
464,-99.64836181338329,184.09247100885344,192.5105837816664,140.3656063336968,-271.0281250569043
465,-321.85040142596205,-2.024110034538708,192.78650741409396,116.91214575480065,-236.0385772893298
466,-98.20730105396787,232.76333610107383,191.98373257287602,-438.2578729394307,185.53914153442992
467,-136.8139011677097,136.54214633213186,145.0305451895911,-248.3375873187639,160.15161442542274
468,-119.35496817454532,251.34233984527305,176.33049876943656,-29.63608374294506,-206.47725967018243
469,-82.93818815642817,205.08282897615544,144.52859238090002,-341.0160848339316,-74.47434878769519
470,-75.77635471369213,260.7992439765112,200.0084364584606,-51.01062074323035,45.26442195386867
471,-63.85725687130617,209.91909601042013,177.46923492707236,-342.3743752752615,-33.161670508546635
472,106.2805465499242,212.7418294296495,189.08457238445772,123.65242927618539,200.02012259917365
473,-81.79292132800924,201.72268025475432,175.52644084260288,-108.1680494057579,178.84029293880388
474,96.5691415066622,196.24265209282416,165.45315105213615,138.51750806366516,147.7244414792093
475,-260.89040512835317,193.78189549959268,175.32272546965999,50.826602745317345,190.8015930123393
476,141.9448139013569,266.8605248308162,178.33847429344314,2.316910101514443,182.90579732241181
477,-57.45463813753853,263.9306226084411,151.07176472649553,-44.88606428409909,187.3877675619268
478,175.87589326829172,215.33646517556238,183.06154459636127,-333.2915839992737,159.37351971986016
479,113.49323884196457,59.63699263492492,155.83045143959242,-95.2231096950576,-312.6438897527938
480,68.72342620890116,244.32740199509547,157.97989570197922,124.5905442191669,158.6788551953228
481,87.4656691111155,239.670945121926,179.99306893721692,12.565588426965544,144.4876688792003
482,67.8958181880248,-676.1708721533602,191.25584497227382,193.07323121700276,114.70400256388984
483,68.65956105452238,239.04912857793892,166.1641994851863,177.46094588459232,7.352483440200558
484,159.5172906310097,163.62982161514137,185.79034165445844,-18.094670260957557,13.298893980167465
485,133.56078800135086,197.36974427114274,190.2708129520259,-99.44032321409026,195.19193911685593
486,206.3633685376696,184.67449970778273,129.72712961768275,-21.011977941461097,156.58332338100706
487,-170.16312249187564,217.8189444226842,120.5223479031321,129.73971169429385,190.9427460033919
488,-179.2912187072766,209.3141238372288,144.69436200808963,169.15766194692085,-28.568572030308783
489,-65.91941876611126,223.81726031669265,169.2998238450715,165.65887868146353,272.4710033469071
490,193.5006461097201,203.9315513947949,26.241847727366583,-42.92469179217509,170.743034782577
491,171.56249819655108,210.8449010718849,200.33701229759544,-319.95786842221366,142.99056020124397
492,-125.76520760869124,71.18433326534083,199.32987623788011,-287.6490828406461,18.043546493443188
493,-189.52439638739725,223.59547485061236,141.1276907509686,-172.75035029856667,-342.08898069572354
494,139.95045237130563,114.07717554451108,186.5702789487056,25.25054825433795,152.29348385029047
495,-102.12570170963465,231.87205976020095,130.92873511739518,126.85253509586248,54.3646017817494
496,160.97039742271585,231.52791460667623,160.6829824939615,60.01076450160755,138.50941986200698
497,142.48350895354048,132.1735266888876,161.8365302579451,7.197224619730527,163.3163523136967
498,-73.1741524472139,188.52098196466258,168.88134094471854,193.3017703161396,135.88881857942323
499,-140.21780297472105,165.1245627754289,209.49969179843993,138.82302120362218,203.16022038744214
500,-115.45988338524461,254.77420274756835,134.18600235700768,144.3292348840362,157.08487302750464
